Phrase,Positive,Negative,Strong,Power,Sentiment
nationalistic,0,0,0,0,2
nationality,0,0,0,0,2
native,0,0,0,0,2
native,0,0,0,0,2
natural,1,0,0,0,3
natural,1,0,0,0,3
naturalization,0,0,0,0,2
nature,0,0,0,0,2
nature,0,0,0,0,2
naughty,0,1,0,0,1
naval,0,0,1,0,2
navigable,1,0,0,0,3
navigation,0,0,0,0,2
navy,0,0,1,0,2
nay,0,0,0,0,2
nazi,0,0,0,0,2
near,0,0,0,0,2
near,0,0,1,0,2
near,0,0,0,0,2
near,0,0,0,0,2
near,0,0,0,0,2
near,0,0,0,0,2
near,0,0,0,0,2
nearby,0,0,0,0,2
neat,1,0,0,0,3
nebraska,0,0,0,0,2
nebulous,0,1,0,0,1
necessarily,1,0,0,0,3
necessary,0,0,1,0,2
necessary,0,0,1,0,2
necessary,0,0,1,0,2
necessitate,0,0,1,0,2
necessity,0,0,1,0,2
neck,0,0,0,0,2
need,0,1,0,0,1
need,0,1,0,0,1
need,0,1,0,0,1
needle,0,0,0,0,2
needle,0,1,0,0,1
needy,0,1,0,0,1
negate,0,1,0,0,1
negation,0,1,0,0,1
negative,0,1,0,0,1
neglect,0,1,0,0,1
neglect,0,1,0,0,1
negligence,0,1,0,0,1
negligent,0,1,0,0,1
negligible,0,0,0,0,2
negotiate,1,0,0,0,3
negotiation,0,0,0,0,2
negotiator,0,0,0,0,2
negro,0,0,0,0,2
neighbor,0,0,0,0,2
neighbor,0,0,0,0,2
neighborhood,0,0,0,0,2
neighbour,0,0,0,0,2
neighbourhood,0,0,0,0,2
neither,0,0,0,0,2
nepal,0,0,0,0,2
nephew,0,0,0,0,2
nerve,0,0,1,0,2
nervous,0,1,0,0,1
nervousness,0,1,0,0,1
nest,0,0,0,0,2
netherlands,0,0,0,0,2
network,0,0,1,0,2
neurosis,0,0,0,0,2
neurotic,0,1,0,0,1
neutral,0,0,0,0,2
neutralism,0,0,0,0,2
neutrality,0,0,0,0,2
neutralize,0,1,1,1,0
nevada,0,0,0,0,2
never,0,0,0,0,2
nevertheless,0,0,0,0,2
new,0,0,1,0,2
new,0,0,0,0,2
new,0,0,1,0,2
new,0,0,1,0,2
new,0,0,1,0,2
new,0,0,0,0,2
new,0,0,0,0,2
new,0,0,0,0,2
new,0,0,0,0,2
newmexicao,0,0,0,0,2
newborn,0,0,0,0,2
newcomer,0,0,0,0,2
newsmen,0,0,0,0,2
newspaper,0,0,0,0,2
newspaperman,0,0,0,0,2
next,0,0,0,0,2
next,0,0,0,0,2
next,0,0,0,0,2
nicaragua,0,0,0,0,2
nice,1,0,0,0,3
nice,1,0,0,0,3
nice,1,0,0,0,3
nice,1,0,0,0,3
niche,1,0,0,0,3
nickel,0,0,0,0,2
nickname,0,0,0,0,2
nigeria,0,0,0,0,2
nigers,0,0,0,0,2
nigger,0,0,0,0,2
night,0,0,0,0,2
night,0,0,0,0,2
nightmare,0,1,0,0,1
nihilism,0,0,0,0,2
nihilistic,0,0,0,0,2
nimble,1,0,1,0,4
nine,0,0,0,0,2
nineteen,0,0,0,0,2
nineteenth,0,0,0,0,2
ninetieth,0,0,0,0,2
ninety,0,0,0,0,2
ninth,0,0,0,0,2
nix,0,1,0,1,0
nixon,0,0,0,0,2
no,0,0,0,0,2
no,0,0,0,0,2
no,0,0,0,0,2
no,0,0,0,0,2
no,0,0,0,0,2
no,0,0,0,0,2
no,0,0,0,0,2
nobility,1,0,0,1,4
noble,1,0,1,0,4
nobleman,1,0,0,1,4
nobody,0,0,0,0,2
nod,0,0,0,0,2
nod,0,0,0,0,2
noise,0,1,0,0,1
noiseless,1,0,0,0,3
nominal,0,0,0,0,2
nominate,1,0,0,0,3
nomination,0,0,0,1,2
non,0,0,0,0,2
nonfiction,0,0,0,0,2
nonintervention,0,0,0,0,2
nonproliferation,0,0,0,0,2
nonviolence,1,0,0,0,3
nonviolent,1,0,0,0,3
nonaligned,0,0,0,0,2
nonchalant,0,1,1,0,0
none,0,0,0,0,2
nonetheless,0,0,0,0,2
nonsense,0,1,0,0,1
nonspecific,0,0,0,0,2
nonverbal,0,0,0,0,2
noon,0,0,0,0,2
nope,0,0,0,0,2
nor,0,0,0,0,2
norm,0,0,1,0,2
normal,1,0,0,0,3
north,0,0,0,0,2
north,0,0,0,0,2
northeast,0,0,0,0,2
northerly,0,0,0,0,2
northern,0,0,0,0,2
northernrhodesia,0,0,0,0,2
northwest,0,0,0,0,2
norway,0,0,0,0,2
nose,0,0,0,0,2
nosey,0,1,0,0,1
not,0,0,0,0,2
notable,1,0,1,0,4
note,0,0,0,0,2
note,0,0,0,0,2
note,0,0,0,0,2
noteworthy,0,0,0,0,2
nothing,0,0,0,0,2
notice,0,0,0,0,2
notice,0,0,0,0,2
noticeable,0,0,0,0,2
notion,0,0,0,0,2
notoriety,1,0,0,0,3
notorious,0,1,0,0,1
notwithstanding,0,0,0,0,2
noun,0,0,0,0,2
nourish,1,0,0,0,3
nourishment,1,0,0,0,3
novel,0,0,0,0,2
novelist,0,0,0,0,2
novelty,1,0,0,0,3
november,0,0,0,0,2
novice,0,1,0,0,1
now,0,0,0,0,2
nowhere,0,0,0,0,2
nuclear,0,0,1,0,2
nuclei,0,0,1,0,2
nucleus,0,0,1,0,2
nude,0,0,0,0,2
nuisance,0,1,0,0,1
nullification,0,1,0,0,1
nullify,0,1,0,0,1
numb,0,1,0,0,1
number,0,0,1,0,2
number,0,0,0,0,2
number,0,0,0,0,2
number,0,0,0,0,2
numerical,0,0,0,0,2
numerous,0,0,1,0,2
nurse,0,0,0,0,2
nurse,1,0,0,0,3
nurse,0,0,0,0,2
nurse,0,0,0,0,2
nurture,1,0,0,0,3
nut,0,0,0,0,2
nutrient,1,0,0,0,3
nutrition,0,0,0,0,2
nuts,0,1,0,0,1
nyasaland,0,0,0,0,2
noun,0,0,0,0,2
oclock,0,0,0,0,2
oak,0,0,0,0,2
oas,0,0,0,0,2
oasis,1,0,0,0,3
oat,0,0,0,0,2
oath,0,0,0,0,2
obedience,1,0,0,0,3
obedient,1,0,0,0,3
obey,1,0,0,1,4
object,0,0,0,0,2
object,0,0,0,0,2
object,0,1,0,0,1
objection,0,1,0,0,1
objective,0,0,1,0,2
objective,1,0,0,0,3
objective,1,0,0,0,3
obligation,0,0,0,0,2
oblige,1,0,0,0,3
oblique,0,1,0,0,1
obliterate,0,1,0,1,0
obnoxious,0,1,0,0,1
obscure,0,1,0,0,1
obscurity,0,0,0,0,2
observance,0,0,0,0,2
observation,0,0,0,0,2
observe,0,0,0,0,2
observer,0,0,0,0,2
obsolete,0,1,0,0,1
obstacle,0,1,1,0,0
obstinate,0,1,0,0,1
obstruct,0,1,1,0,0
obstruction,0,1,0,0,1
obtain,1,0,1,0,4
obtainable,1,0,0,0,3
obvious,0,0,0,0,2
occasion,0,0,0,0,2
occasion,0,0,1,0,2
occasion,0,0,0,0,2
occasional,0,0,0,0,2
occupation,0,0,0,0,2
occupational,0,0,0,0,2
occupy,0,0,1,0,2
occur,0,0,0,0,2
occur,0,0,0,0,2
occurrence,0,0,0,0,2
ocean,0,0,0,0,2
october,0,0,0,0,2
odd,0,1,0,0,1
oddity,0,1,0,0,1
odds,0,0,0,0,2
odor,0,0,0,0,2
odour,0,0,0,0,2
of,0,0,0,0,2
off,0,0,0,0,2
offence,0,0,0,0,2
offend,0,1,0,0,1
offender,0,1,0,0,1
offensive,0,1,1,0,0
offer,1,0,0,0,3
offer,1,0,0,0,3
offer,1,0,1,0,4
office,0,0,0,0,2
office,0,0,0,0,2
office,0,0,0,0,2
officer,0,0,1,1,2
official,0,0,1,1,2
official,0,0,1,0,2
official,0,0,1,0,2
officiate,0,0,1,1,2
offset,1,0,0,0,3
offshore,0,0,0,0,2
offspring,0,0,0,0,2
often,0,0,1,0,2
ohio,0,0,0,0,2
oil,0,0,0,0,2
okay,0,0,0,0,2
oklahoma,0,0,0,0,2
old,0,0,0,0,2
old,0,0,0,0,2
old,0,0,0,0,2
old,0,0,0,0,2
ominous,0,1,1,0,0
omission,0,1,0,0,1
omit,0,1,0,0,1
on,0,0,0,0,2
once,0,0,0,0,2
once,0,0,0,0,2
once,0,0,0,0,2
once,0,0,1,0,2
one,0,0,0,0,2
one,0,0,0,0,2
one,0,0,0,0,2
one,0,0,0,0,2
one,0,0,0,0,2
oneself,0,0,0,0,2
onion,0,0,0,0,2
only,0,0,0,0,2
only,0,0,0,0,2
only,0,0,0,0,2
onset,1,0,0,0,3
onto,0,0,0,0,2
onward,1,0,0,0,3
open,1,0,0,0,3
open,1,0,0,0,3
open,0,0,0,0,2
open,0,0,0,0,2
open,0,0,0,0,2
open,0,0,0,0,2
open,0,0,0,0,2
opera,0,0,0,0,2
operate,0,0,1,0,2
operate,0,0,0,0,2
operate,0,0,1,0,2
operation,0,0,0,0,2
operation,0,0,1,0,2
operational,0,0,1,0,2
operative,0,0,1,0,2
operator,0,0,0,0,2
opinion,0,0,0,0,2
opinionated,0,1,0,0,1
opponent,0,1,0,0,1
opportune,1,0,0,0,3
opportunity,1,0,0,0,3
oppose,0,1,1,0,0
oppose,0,1,1,0,0
oppose,0,1,1,0,0
opposite,0,0,0,0,2
opposition,0,1,0,0,1
oppress,0,1,0,1,0
oppression,0,1,0,1,0
oppressive,0,1,0,1,0
optimal,1,0,0,0,3
optimism,1,0,0,0,3
optimistic,1,0,0,0,3
optional,1,0,0,0,3
or,0,0,0,0,2
oral,0,0,0,0,2
orange,0,0,0,0,2
orator,0,0,0,0,2
orchestra,0,0,0,0,2
ordain,0,0,0,0,2
ordeal,0,1,0,0,1
order,0,0,0,0,2
order,1,0,1,0,4
order,0,0,1,1,2
order,0,0,1,1,2
order,1,0,1,0,4
order,1,0,1,0,4
order,0,0,1,0,2
order,0,1,0,0,1
ordinance,0,0,1,1,2
ordinary,0,0,0,0,2
ore,0,0,0,0,2
oregon,0,0,0,0,2
organ,0,0,0,0,2
organic,0,0,0,0,2
organise,0,0,0,0,2
organization,0,0,1,0,2
organize,1,0,1,1,4
organize,1,0,1,0,4
orient,0,0,0,0,2
orient,0,0,0,0,2
origin,0,0,0,0,2
original,0,0,0,0,2
originality,1,0,0,0,3
originate,0,0,1,0,2
orleans,0,0,0,0,2
ornament,0,0,0,0,2
ornament,0,0,0,0,2
orphan,0,1,0,0,1
orthodox,0,0,0,0,2
ostensibly,0,0,0,0,2
ostracize,0,1,0,0,1
other,0,0,0,0,2
other,0,0,0,0,2
other,0,0,0,0,2
other,0,0,0,0,2
other,0,0,0,0,2
other,0,0,0,0,2
other,0,0,0,0,2
other,0,0,0,0,2
other,0,0,0,0,2
otherwise,0,0,0,0,2
otter,0,0,0,0,2
ought,0,0,0,0,2
our,0,0,0,0,2
ours,0,0,0,0,2
ourselves,0,0,0,0,2
oust,0,1,1,1,0
out,0,0,0,0,2
outback,0,0,0,0,2
outbreak,0,1,0,0,1
outburst,0,1,0,0,1
outcast,0,1,0,0,1
outcome,0,0,0,0,2
outcry,0,1,0,0,1
outdated,0,0,0,0,2
outdoor,0,0,0,0,2
outer,0,0,0,0,2
outfit,0,0,0,0,2
outfit,0,0,1,1,2
outgoing,1,0,0,0,3
outlaw,0,1,0,0,1
outline,0,0,0,0,2
outline,0,0,0,0,2
outlive,1,0,1,0,4
outlook,0,0,0,0,2
outpost,0,0,0,0,2
output,0,0,1,0,2
output,0,0,1,0,2
outrage,0,1,0,0,1
outrageous,0,1,0,0,1
outreach,0,0,1,0,2
outright,1,0,0,0,3
outrun,1,0,1,0,4
outset,1,0,0,0,3
outside,0,0,0,0,2
outside,0,0,0,0,2
outside,0,0,0,0,2
outsider,0,1,0,0,1
outspoken,0,0,0,0,2
outstanding,1,0,1,0,4
outward,0,0,0,0,2
outwit,1,0,0,0,3
oval,0,0,0,0,2
over,0,0,0,0,2
over,0,0,0,0,2
over,0,0,0,0,2
over,0,0,1,0,2
over,0,0,0,0,2
over,0,0,0,0,2
over,0,0,0,0,2
over,0,0,0,0,2
over,0,0,0,0,2
over,0,0,0,0,2
over,0,0,0,0,2
overall,0,0,0,0,2
overbearing,0,1,0,1,0
overcame,0,0,1,1,2
overcome,1,0,1,1,4
overcrowding,0,0,0,0,2
overflow,0,1,0,0,1
overhaul,0,0,1,0,2
overjoy,0,0,0,0,2
overjoyed,1,0,0,0,3
overland,0,0,0,0,2
overlap,0,0,0,0,2
overlook,0,1,0,0,1
overly,0,0,0,0,2
overlying,0,0,1,0,2
overnight,0,0,0,0,2
overnighter,0,0,0,0,2
overpower,0,1,1,1,0
override,0,0,0,0,2
overrode,0,0,0,0,2
overrun,0,1,1,1,0
oversea,0,0,0,0,2
overseer,0,0,1,1,2
oversight,0,1,0,0,1
oversimplification,0,0,0,0,2
oversimplify,0,0,0,0,2
overthrow,0,1,1,1,0
overthrown,0,0,0,0,2
overture,0,0,0,0,2
overtures,0,0,0,0,2
overturn,0,1,0,0,1
overwhelm,0,0,1,1,2
overwhelming,0,1,0,1,0
overworked,0,1,0,0,1
owe,0,1,0,0,1
own,0,0,1,0,2
own,0,0,0,0,2
own,0,0,1,0,2
own,0,0,1,0,2
owner,0,0,1,0,2
ownership,0,0,1,0,2
oxen,0,0,0,0,2
pace,0,0,0,0,2
pace,0,0,0,0,2
pace,0,0,0,0,2
pace,0,0,0,0,2
pacific,0,0,0,0,2
pacific,0,0,0,0,2
pacification,0,0,0,0,2
pacify,0,0,0,0,2
pack,0,0,0,0,2
pack,0,0,0,0,2
pack,0,0,0,0,2
pack,0,0,0,0,2
package,0,0,0,0,2
pact,0,0,0,0,2
page,0,0,0,0,2
page,0,0,0,0,2
paid,0,0,0,0,2
pain,0,1,0,0,1
painful,0,1,0,0,1
painstaking,1,0,1,0,4
paint,0,0,0,0,2
paint,0,0,0,0,2
paint,0,0,0,0,2
paint,0,0,0,0,2
paint,0,0,0,0,2
painter,0,0,0,0,2
pair,0,0,0,0,2
pakistan,0,0,0,0,2
palace,0,0,0,1,2
palatable,1,0,0,0,3
palatial,1,0,0,0,3
pale,0,0,0,0,2
palistine,0,0,0,0,2
paltry,0,1,0,0,1
pamper,1,0,0,0,3
pan,0,0,0,0,2
pan,0,0,0,0,2
panamerican,0,0,0,0,2
panacea,0,0,0,0,2
panama,0,0,0,0,2
pandemonium,0,1,1,0,0
panic,0,1,0,0,1
papa,0,0,0,0,2
paper,0,0,0,0,2
parachute,0,0,0,0,2
parachute,0,0,0,0,2
parachuter,0,0,0,0,2
parade,0,0,0,0,2
parade,0,0,0,0,2
paradise,1,0,0,0,3
paraguay,0,0,0,0,2
parallel,0,0,0,0,2
paralysis,0,1,0,0,1
paralyzed,0,1,0,0,1
parameter,0,0,0,0,2
paramount,1,0,0,1,4
paranoid,0,1,0,0,1
parasite,0,1,0,0,1
pardon,1,0,1,1,4
pardon,1,0,1,1,4
parent,0,0,0,0,2
parental,0,0,0,0,2
paris,0,0,0,0,2
parish,0,0,0,0,2
parity,0,0,0,0,2
park,0,0,0,0,2
park,0,0,0,0,2
parkway,0,0,0,0,2
parliament,0,0,1,1,2
parliamentary,0,0,0,0,2
parlor,0,0,0,0,2
parlour,0,0,0,0,2
part,0,0,0,0,2
part,0,0,0,0,2
part,0,0,0,0,2
part,0,0,1,0,2
part,0,0,0,0,2
part,0,0,0,0,2
part,0,0,0,0,2
part,0,0,0,0,2
part,0,0,0,0,2
part,0,0,0,0,2
part,0,0,0,0,2
partake,0,0,0,0,2
partial,0,0,0,0,2
participant,0,0,0,0,2
participate,0,0,0,0,2
participate,0,0,0,0,2
participation,0,0,0,0,2
particle,0,0,0,0,2
particular,1,0,0,0,3
particular,0,1,0,0,1
particular,0,0,0,0,2
particular,0,0,0,0,2
partisan,0,0,0,0,2
partisanship,0,0,0,0,2
partition,0,1,0,0,1
partner,1,0,1,0,4
partnership,1,0,1,0,4
partook,0,0,0,0,2
party,0,0,1,0,2
party,0,0,0,0,2
party,0,0,0,0,2
party,0,0,0,0,2
pass,0,0,0,0,2
pass,1,0,1,0,4
pass,0,0,0,0,2
pass,0,0,1,0,2
pass,0,0,0,0,2
pass,0,0,0,0,2
pass,0,0,0,0,2
pass,0,1,0,0,1
pass,0,0,0,0,2
pass,0,1,0,0,1
pass,0,0,0,0,2
pass,0,0,0,1,2
pass,0,1,0,0,1
pass,0,0,0,0,2
passage,0,0,0,0,2
passe,0,1,0,0,1
passenger,0,0,0,0,2
passion,0,0,1,0,2
passionate,1,0,1,0,4
passive,0,0,0,0,2
passport,0,0,0,0,2
past,0,0,0,0,2
past,0,0,0,0,2
past,0,0,0,0,2
past,0,0,0,0,2
paste,0,0,0,0,2
paste,0,0,0,0,2
pastor,0,0,0,0,2
pastoral,0,0,0,0,2
pasture,0,0,0,0,2
patch,0,0,0,0,2
patch,0,0,0,0,2
patent,0,0,0,0,2
paternal,0,0,0,0,2
paternalism,0,0,0,0,2
path,0,0,0,0,2
pathetic,0,1,0,0,1
patience,1,0,1,0,4
patient,0,0,0,0,2
patient,1,0,1,0,4
patient,1,0,1,0,4
patriot,1,0,0,0,3
patriotic,1,0,0,0,3
patriotism,0,0,0,0,2
patrol,0,0,1,1,2
patrol,0,0,1,1,2
patron,1,0,1,1,4
patronage,1,0,1,1,4
patronize,0,1,0,1,0
pattern,0,0,0,0,2
pauper,0,0,0,0,2
pause,0,0,0,0,2
pause,0,0,0,0,2
pay,0,0,0,0,2
pay,0,0,0,0,2
pay,0,0,0,0,2
pay,1,0,0,0,3
pay,0,0,0,0,2
pay,0,0,0,0,2
pay,0,0,0,0,2
payable,0,0,0,0,2
payer,0,0,0,0,2
payment,0,0,0,0,2
payroll,0,0,0,0,2
pea,0,0,0,0,2
peace,1,0,0,0,3
peace,1,0,0,0,3
peace,0,0,0,0,2
peaceable,1,0,0,0,3
peaceful,1,0,0,0,3
peacetime,0,0,0,0,2
peacock,0,0,0,0,2
peak,0,0,0,0,2
peak,0,0,1,0,2
pearl,0,0,0,0,2
peasant,0,0,0,0,2
peculiar,0,1,0,0,1
pecuniary,0,0,0,0,2
peel,0,0,0,0,2
peel,0,0,0,0,2
peer,0,0,0,0,2
peerless,1,0,0,0,3
pelvic,0,0,0,0,2
pelvis,0,0,0,0,2
pen,0,0,0,0,2
penal,0,0,0,0,2
penalty,0,0,0,0,2
pencil,0,0,0,0,2
pend,0,0,0,0,2
pend,0,0,0,0,2
penetrate,0,0,1,0,2
penetration,0,0,1,0,2
peninsula,0,0,0,0,2
pennsylvania,0,0,0,0,2
penny,0,0,0,0,2
pension,0,0,0,0,2
pentagon,0,0,0,0,2
peony,0,0,0,0,2
people,0,0,0,0,2
people,0,0,0,0,2
per,0,0,0,0,2
perceive,0,0,0,0,2
percent,0,0,0,0,2
percentage,0,0,0,0,2
perception,0,0,0,0,2
perfect,1,0,1,0,4
perfect,1,0,1,0,4
perfect,1,0,1,0,4
perfection,1,0,0,0,3
perfectionism,1,0,0,0,3
perfectionist,1,0,0,0,3
perform,0,0,0,0,2
performance,0,0,0,0,2
performer,0,0,0,0,2
perfume,1,0,0,0,3
perhaps,0,0,0,0,2
peril,0,1,0,0,1
perilous,0,1,0,0,1
period,0,0,0,0,2
perish,0,1,0,0,1
perishable,0,0,0,0,2
permanence,0,0,0,0,2
permanent,0,0,1,0,2
permissible,0,0,0,0,2
permission,1,0,1,1,4
permit,1,0,1,1,4
permit,0,0,0,1,2
pernicious,0,0,0,0,2
perpetual,0,0,1,0,2
perpetuate,0,0,1,0,2
perplex,0,1,0,0,1
perplexity,0,1,0,0,1
persecute,0,1,0,0,1
persecution,0,1,0,0,1
perseverance,1,0,1,0,4
persevere,1,0,1,0,4
persia,0,0,0,0,2
persian,0,0,0,0,2
persist,0,0,1,0,2
persistence,0,0,1,0,2
persistent,0,0,1,0,2
person,0,0,0,0,2
personal,0,0,0,0,2
personal,0,0,0,0,2
personality,0,0,0,0,2
personnel,0,0,0,0,2
perspective,0,0,0,0,2
persuade,0,0,1,1,2
persuasion,0,0,0,0,2
persuasive,1,0,0,0,3
pertinent,1,0,0,0,3
perturb,0,1,0,0,1
peru,0,0,0,0,2
pervade,0,0,0,0,2
perverse,0,1,0,0,1
pervert,0,1,0,0,1
pessimism,0,1,0,0,1
pessimistic,0,1,0,0,1
pest,0,1,0,0,1
pet,0,0,0,0,2
petition,0,0,0,0,2
petition,0,0,0,0,2
petitioner,0,0,0,0,2
petty,0,1,0,0,1
phase,0,0,0,0,2
phenomena,0,0,0,0,2
phenomenon,0,0,0,0,2
philadelphia,0,0,0,0,2
philippines,0,0,0,0,2
philosopher,0,0,0,0,2
philosophic,0,0,0,0,2
philosophical,0,0,0,0,2
philosophy,0,0,0,0,2
phobia,0,1,0,0,1
phone,0,0,0,0,2
phone,0,0,0,0,2
photo,0,0,0,0,2
photograph,0,0,0,0,2
photograph,0,0,0,0,2
photographic,0,0,0,0,2
phrase,0,0,0,0,2
physical,0,0,1,0,2
physical,0,0,1,0,2
physician,0,0,0,0,2
physicist,0,0,0,0,2
physics,0,0,0,0,2
piano,0,0,0,0,2
pick,0,0,0,0,2
pick,0,0,0,0,2
pick,0,1,1,1,0
pick,0,0,0,0,2
pick,0,0,0,0,2
picture,0,0,0,0,2
picturesque,1,0,0,0,3
pie,0,0,0,0,2
piece,0,0,0,0,2
piece,0,0,0,0,2
piece,0,0,0,0,2
piece,0,1,0,0,1
piece,0,0,0,0,2
piety,1,0,0,0,3
pig,0,0,0,0,2
pigment,0,0,0,0,2
pile,0,0,0,0,2
pile,0,0,0,0,2
pile,0,0,0,0,2
pilgrimage,0,0,0,0,2
pill,0,0,0,0,2
pillow,0,0,0,0,2
pilot,0,0,0,0,2
pin,0,0,0,0,2
pin,0,0,0,0,2
pinch,0,1,0,0,1
pinch,0,1,0,0,1
pink,0,0,0,0,2
pinnacle,1,0,0,0,3
pioneer,0,0,0,0,2
pious,1,0,0,0,3
pistol,0,0,0,0,2
piston,0,0,1,0,2
pit,0,0,0,0,2
pit,0,0,0,0,2
pitch,0,0,0,0,2
pitch,0,0,0,0,2
pitiful,0,1,0,0,1
pitiless,0,1,1,1,0
pity,0,0,0,0,2
pity,0,0,0,1,2
place,0,0,0,0,2
place,0,0,0,0,2
place,0,0,0,0,2
place,0,0,0,0,2
placement,0,0,0,0,2
placid,0,0,0,0,2
plague,0,1,1,0,0
plague,0,1,1,0,0
plain,1,0,0,0,3
plain,0,0,0,0,2
plain,1,0,0,0,3
plain,1,0,0,0,3
plain,1,0,0,0,3
plaintiff,0,1,0,0,1
plan,0,0,1,0,2
plan,0,0,1,0,2
plan,0,0,1,0,2
plan,0,0,1,0,2
plane,0,0,0,0,2
plane,0,0,0,0,2
plane,0,0,0,0,2
planer,0,0,0,0,2
planet,0,0,0,0,2
planner,0,0,0,0,2
plant,0,0,0,0,2
plant,0,0,0,0,2
plant,0,0,0,0,2
plant,0,0,0,0,2
plant,0,0,1,0,2
plantation,0,0,0,0,2
planter,0,0,0,0,2
plaque,0,0,0,0,2
plastic,0,0,0,0,2
plasticity,0,0,0,0,2
plate,0,0,0,0,2
platform,0,0,0,0,2
platform,0,0,0,0,2
platonism,0,0,0,0,2
plausibility,1,0,0,0,3
plausible,0,0,0,0,2
play,0,0,0,0,2
play,0,0,0,0,2
play,0,0,0,0,2
play,0,0,0,0,2
play,0,0,0,0,2
player,0,0,0,0,2
playful,1,0,0,0,3
playmate,1,0,0,0,3
plaything,1,0,0,0,3
plea,0,0,0,0,2
plead,0,0,0,0,2
pleasant,1,0,0,0,3
pleasant,1,0,0,0,3
pleasantry,1,0,0,0,3
please,0,0,0,0,2
please,1,0,0,0,3
please,1,0,0,0,3
please,0,0,1,1,2
pleased,1,0,0,0,3
pleased,1,0,0,0,3
pleased,0,0,1,0,2
pleasurable,1,0,0,0,3
pleasure,1,0,0,0,3
pledge,1,0,0,0,3
plenipotentiary,0,0,0,0,2
plentiful,1,0,1,0,4
plenty,1,0,1,0,4
plight,0,1,0,0,1
plod,0,1,0,0,1
plot,0,0,0,0,2
plot,0,1,1,0,0
plow,0,0,0,0,2
plow,0,0,0,0,2
plug,0,0,0,0,2
plug,0,0,0,0,2
plumber,0,0,0,0,2
plunder,0,0,0,0,2
plunge,0,0,0,0,2
plunge,0,0,0,0,2
plural,0,0,0,0,2
plus,0,0,0,0,2
plywood,0,0,0,0,2
pocket,0,0,0,0,2
pod,0,0,0,0,2
poem,0,0,0,0,2
poet,0,0,0,0,2
poetic,1,0,0,0,3
poetry,0,0,0,0,2
poignant,1,0,1,0,4
point,0,0,0,0,2
point,0,0,0,0,2
point,0,0,0,0,2
point,0,0,0,0,2
point,0,0,0,0,2
point,0,1,1,0,0
point,0,0,0,0,2
point,0,0,1,0,2
pointer,0,0,0,0,2
pointless,0,1,0,0,1
poise,1,0,1,0,4
poise,0,0,0,0,2
poison,0,1,0,0,1
poisonous,0,1,0,0,1
poland,0,0,0,0,2
polaria,0,0,0,0,2
polarize,0,0,0,0,2
pole,0,0,0,0,2
pole,0,0,0,0,2
police,0,0,1,1,2
policeman,0,0,1,1,2
policemen,0,0,1,1,2
policy,0,0,1,0,2
polish,1,0,0,0,3
polite,1,0,0,0,3
politeness,1,0,0,0,3
political,0,0,0,0,2
politician,0,0,1,1,2
politics,0,0,0,0,2
poll,0,0,0,0,2
pollute,0,1,0,0,1
pollution,0,1,0,0,1
pomp,1,0,0,0,3
pompous,0,1,0,1,0
pond,0,0,0,0,2
ponder,0,0,0,0,2
pony,0,0,0,0,2
pool,0,0,0,0,2
pool,0,0,0,0,2
poor,0,1,0,0,1
poor,0,1,0,0,1
poor,0,1,0,0,1
poor,0,1,0,0,1
poor,0,1,0,0,1
poor,0,1,0,0,1
pope,0,0,0,1,2
popular,1,0,1,0,4
popularity,1,0,0,0,3
populate,0,0,0,0,2
population,0,0,0,0,2
populous,1,0,0,0,3
porch,0,0,0,0,2
port,0,0,0,0,2
portable,1,0,0,0,3
porter,0,0,0,0,2
portion,0,0,0,0,2
portrait,0,0,0,0,2
portugal,0,0,0,0,2
portuguese,0,0,0,0,2
pose,0,0,0,0,2
pose,0,0,0,0,2
position,0,0,0,0,2
position,0,0,0,0,2
positive,1,0,0,0,3
positiveness,1,0,0,0,3
positivity,1,0,0,0,3
posse,0,0,1,1,2
possess,0,0,1,1,2
possession,0,0,0,0,2
possessive,0,0,0,0,2
possessor,0,0,0,0,2
possibility,0,0,0,0,2
possible,0,0,1,0,2
possibly,0,0,0,0,2
post,0,0,0,0,2
post,0,0,0,0,2
post,0,0,0,0,2
post,0,0,0,0,2
poster,0,0,0,0,2
posterity,1,0,0,0,3
postpone,0,0,0,0,2
postpone,0,0,0,0,2
postponement,0,0,0,0,2
posture,0,0,0,0,2
postwar,0,0,0,0,2
pot,0,0,0,0,2
potency,1,0,1,1,4
potent,1,0,1,0,4
potential,0,0,1,0,2
potentiality,0,0,1,0,2
poultry,0,0,0,0,2
pound,0,0,0,0,2
pound,0,1,1,0,0
pound,0,0,0,0,2
pour,0,0,0,0,2
pout,0,1,0,0,1
poverty,0,1,0,0,1
powder,0,0,0,0,2
power,0,0,1,1,2
power,0,0,1,1,2
powerful,0,0,1,1,2
powerless,0,1,0,0,1
practicable,1,0,0,0,3
practical,1,0,0,0,3
practical,0,0,0,0,2
practice,0,0,0,0,2
practice,0,0,0,0,2
practise,0,0,0,0,2
prairie,0,0,0,0,2
praise,1,0,0,0,3
praise,1,0,0,0,3
prance,1,0,0,0,3
pray,0,0,0,0,2
prayer,0,0,0,0,2
prewar,0,0,0,0,2
preach,0,0,0,0,2
preacher,0,0,0,1,2
precarious,0,1,0,0,1
precaution,1,0,1,0,4
precede,0,0,0,0,2
precede,0,0,0,0,2
precedent,1,0,0,0,3
precept,1,0,0,0,3
precinct,0,0,0,0,2
precious,1,0,1,0,4
precipitate,0,1,0,0,1
